path,class,sport
UCF50/PoleVault/v_PoleVault_g06_c03.avi,13,PoleVault
UCF50/YoYo/v_YoYo_g05_c01.avi,1,YoYo
UCF50/PizzaTossing/v_PizzaTossing_g08_c03.avi,22,PizzaTossing
UCF50/HorseRiding/v_HorseRiding_g22_c05.avi,29,HorseRiding
UCF50/Fencing/v_Fencing_g09_c03.avi,23,Fencing
UCF50/PoleVault/v_PoleVault_g13_c05.avi,13,PoleVault
UCF50/PlayingViolin/v_PlayingViolin_g07_c01.avi,15,PlayingViolin
UCF50/HulaHoop/v_HulaHoop_g20_c04.avi,18,HulaHoop
UCF50/MilitaryParade/v_MilitaryParade_g19_c05.avi,3,MilitaryParade
UCF50/SalsaSpin/v_SalsaSpin_g20_c04.avi,11,SalsaSpin
UCF50/SkateBoarding/v_SkateBoarding_g16_c04.avi,28,SkateBoarding
UCF50/Skijet/v_Skijet_g25_c04.avi,35,Skijet
UCF50/Kayaking/v_Kayaking_g19_c01.avi,44,Kayaking
UCF50/Kayaking/v_Kayaking_g06_c02.avi,44,Kayaking
UCF50/PlayingTabla/v_PlayingTabla_g12_c02.avi,38,PlayingTabla
UCF50/BaseballPitch/v_BaseballPitch_g17_c04.avi,4,BaseballPitch
UCF50/PizzaTossing/v_PizzaTossing_g16_c01.avi,22,PizzaTossing
UCF50/GolfSwing/v_GolfSwing_g05_c02.avi,21,GolfSwing
UCF50/PlayingPiano/v_PlayingPiano_g19_c01.avi,12,PlayingPiano
UCF50/JavelinThrow/v_JavelinThrow_g24_c01.avi,42,JavelinThrow
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g20_c05.avi,41,RockClimbingIndoor
UCF50/JumpingJack/v_JumpingJack_g21_c02.avi,19,JumpingJack
UCF50/PlayingPiano/v_PlayingPiano_g15_c01.avi,12,PlayingPiano
UCF50/TaiChi/v_TaiChi_g03_c04.avi,31,TaiChi
UCF50/BaseballPitch/v_BaseballPitch_g06_c04.avi,4,BaseballPitch
UCF50/PlayingTabla/v_PlayingTabla_g18_c01.avi,38,PlayingTabla
UCF50/TrampolineJumping/v_TrampolineJumping_g17_c01.avi,24,TrampolineJumping
UCF50/BenchPress/v_BenchPress_g08_c06.avi,6,BenchPress
UCF50/PlayingTabla/v_PlayingTabla_g07_c03.avi,38,PlayingTabla
UCF50/HulaHoop/v_HulaHoop_g14_c05.avi,18,HulaHoop
UCF50/HulaHoop/v_HulaHoop_g08_c05.avi,18,HulaHoop
UCF50/HorseRiding/v_HorseRiding_g03_c04.avi,29,HorseRiding
UCF50/PushUps/v_PushUps_g08_c04.avi,43,PushUps
UCF50/SkateBoarding/v_SkateBoarding_g18_c03.avi,28,SkateBoarding
UCF50/Skiing/v_Skiing_g03_c01.avi,45,Skiing
UCF50/Fencing/v_Fencing_g14_c02.avi,23,Fencing
UCF50/PullUps/v_Pullup_g23_c04.avi,47,PullUps
UCF50/YoYo/v_YoYo_g22_c05.avi,1,YoYo
UCF50/Billiards/v_Billards_g06_c02.avi,25,Billiards
UCF50/Punch/v_Punch_g08_c04.avi,39,Punch
UCF50/BaseballPitch/v_BaseballPitch_g20_c01.avi,4,BaseballPitch
UCF50/PlayingPiano/v_PlayingPiano_g22_c03.avi,12,PlayingPiano
UCF50/VolleyballSpiking/v_VolleyballSpiking_g25_c03.avi,8,VolleyballSpiking
UCF50/Rowing/v_Rowing_g06_c01.avi,37,Rowing
UCF50/WalkingWithDog/v_WalkingWithDog_g10_c02.avi,34,WalkingWithDog
UCF50/Rowing/v_Rowing_g12_c03.avi,37,Rowing
UCF50/Swing/v_Swing_g23_c05.avi,46,Swing
UCF50/HorseRiding/v_HorseRiding_g19_c06.avi,29,HorseRiding
UCF50/Lunges/v_Lunges_g06_c07.avi,36,Lunges
UCF50/PlayingTabla/v_PlayingTabla_g10_c03.avi,38,PlayingTabla
UCF50/ThrowDiscus/v_ThrowDiscus_g07_c02.avi,10,ThrowDiscus
UCF50/Mixing/v_Mixing_g08_c02.avi,14,Mixing
UCF50/GolfSwing/v_GolfSwing_g05_c01.avi,21,GolfSwing
UCF50/HorseRace/v_HorseRace_g19_c04.avi,0,HorseRace
UCF50/TennisSwing/v_TennisSwing_g20_c01.avi,30,TennisSwing
UCF50/Swing/v_Swing_g13_c04.avi,46,Swing
UCF50/SalsaSpin/v_SalsaSpin_g07_c06.avi,11,SalsaSpin
UCF50/PushUps/v_PushUps_g14_c03.avi,43,PushUps
UCF50/PoleVault/v_PoleVault_g17_c09.avi,13,PoleVault
UCF50/Kayaking/v_Kayaking_g10_c02.avi,44,Kayaking
UCF50/PlayingPiano/v_PlayingPiano_g17_c04.avi,12,PlayingPiano
UCF50/Fencing/v_Fencing_g11_c03.avi,23,Fencing
UCF50/Drumming/v_Drumming_g14_c06.avi,33,Drumming
UCF50/SalsaSpin/v_SalsaSpin_g03_c03.avi,11,SalsaSpin
UCF50/BaseballPitch/v_BaseballPitch_g23_c07.avi,4,BaseballPitch
UCF50/BaseballPitch/v_BaseballPitch_g09_c06.avi,4,BaseballPitch
UCF50/Billiards/v_Billards_g17_c02.avi,25,Billiards
UCF50/Kayaking/v_Kayaking_g15_c09.avi,44,Kayaking
UCF50/RopeClimbing/v_RopeClimbing_g07_c03.avi,20,RopeClimbing
UCF50/TennisSwing/v_TennisSwing_g23_c04.avi,30,TennisSwing
UCF50/Skijet/v_Skijet_g16_c04.avi,35,Skijet
UCF50/CleanAndJerk/v_CleanAndJerk_g03_c04.avi,16,CleanAndJerk
UCF50/PommelHorse/v_PommelHorse_g11_c03.avi,27,PommelHorse
UCF50/HorseRiding/v_HorseRiding_g24_c06.avi,29,HorseRiding
UCF50/PushUps/v_PushUps_g21_c03.avi,43,PushUps
UCF50/YoYo/v_YoYo_g18_c02.avi,1,YoYo
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g08_c07.avi,41,RockClimbingIndoor
UCF50/Nunchucks/v_Nunchucks_g10_c06.avi,26,Nunchucks
UCF50/Skiing/v_Skiing_g11_c04.avi,45,Skiing
UCF50/SalsaSpin/v_SalsaSpin_g24_c03.avi,11,SalsaSpin
UCF50/Skiing/v_Skiing_g18_c03.avi,45,Skiing
UCF50/JavelinThrow/v_JavelinThrow_g18_c02.avi,42,JavelinThrow
UCF50/SoccerJuggling/v_SoccerJuggling_g24_c05.avi,2,SoccerJuggling
UCF50/GolfSwing/v_GolfSwing_g25_c06.avi,21,GolfSwing
UCF50/TrampolineJumping/v_TrampolineJumping_g18_c01.avi,24,TrampolineJumping
UCF50/Lunges/v_Lunges_g14_c01.avi,36,Lunges
UCF50/Drumming/v_Drumming_g12_c07.avi,33,Drumming
UCF50/Kayaking/v_Kayaking_g07_c03.avi,44,Kayaking
UCF50/Swing/v_Swing_g03_c01.avi,46,Swing
UCF50/Basketball/v_Basketball_g14_c02.avi,17,Basketball
UCF50/YoYo/v_YoYo_g18_c04.avi,1,YoYo
UCF50/BaseballPitch/v_BaseballPitch_g15_c05.avi,4,BaseballPitch
UCF50/HorseRace/v_HorseRace_g21_c05.avi,0,HorseRace
UCF50/GolfSwing/v_GolfSwing_g05_c07.avi,21,GolfSwing
UCF50/WalkingWithDog/v_WalkingWithDog_g15_c01.avi,34,WalkingWithDog
UCF50/HulaHoop/v_HulaHoop_g19_c02.avi,18,HulaHoop
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g09_c03.avi,41,RockClimbingIndoor
UCF50/MilitaryParade/v_MilitaryParade_g16_c01.avi,3,MilitaryParade
UCF50/MilitaryParade/v_MilitaryParade_g12_c05.avi,3,MilitaryParade
UCF50/Skiing/v_Skiing_g17_c02.avi,45,Skiing
UCF50/JumpRope/v_JumpRope_g14_c03.avi,48,JumpRope
UCF50/Swing/v_Swing_g11_c05.avi,46,Swing
UCF50/PlayingGuitar/v_PlayingGuitar_g14_c07.avi,9,PlayingGuitar
UCF50/HorseRace/v_HorseRace_g10_c04.avi,0,HorseRace
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g22_c05.avi,41,RockClimbingIndoor
UCF50/Drumming/v_Drumming_g11_c05.avi,33,Drumming
UCF50/Nunchucks/v_Nunchucks_g18_c06.avi,26,Nunchucks
UCF50/CleanAndJerk/v_CleanAndJerk_g12_c01.avi,16,CleanAndJerk
UCF50/TennisSwing/v_TennisSwing_g18_c04.avi,30,TennisSwing
UCF50/WalkingWithDog/v_WalkingWithDog_g05_c03.avi,34,WalkingWithDog
UCF50/Skiing/v_Skiing_g13_c06.avi,45,Skiing
UCF50/PlayingViolin/v_PlayingViolin_g05_c02.avi,15,PlayingViolin
UCF50/HighJump/v_HighJump_g23_c01.avi,49,HighJump
UCF50/TennisSwing/v_TennisSwing_g14_c01.avi,30,TennisSwing
UCF50/WalkingWithDog/v_WalkingWithDog_g08_c04.avi,34,WalkingWithDog
UCF50/WalkingWithDog/v_WalkingWithDog_g20_c01.avi,34,WalkingWithDog
UCF50/PlayingGuitar/v_PlayingGuitar_g15_c01.avi,9,PlayingGuitar
UCF50/VolleyballSpiking/v_VolleyballSpiking_g09_c03.avi,8,VolleyballSpiking
UCF50/Fencing/v_Fencing_g16_c03.avi,23,Fencing
UCF50/TaiChi/v_TaiChi_g13_c04.avi,31,TaiChi
UCF50/BaseballPitch/v_BaseballPitch_g19_c04.avi,4,BaseballPitch
UCF50/VolleyballSpiking/v_VolleyballSpiking_g03_c04.avi,8,VolleyballSpiking
UCF50/SkateBoarding/v_SkateBoarding_g06_c01.avi,28,SkateBoarding
UCF50/TennisSwing/v_TennisSwing_g22_c02.avi,30,TennisSwing
UCF50/HulaHoop/v_HulaHoop_g13_c02.avi,18,HulaHoop
UCF50/TennisSwing/v_TennisSwing_g14_c07.avi,30,TennisSwing
UCF50/Kayaking/v_Kayaking_g24_c01.avi,44,Kayaking
UCF50/SalsaSpin/v_SalsaSpin_g09_c03.avi,11,SalsaSpin
UCF50/TrampolineJumping/v_TrampolineJumping_g15_c04.avi,24,TrampolineJumping
UCF50/PommelHorse/v_PommelHorse_g06_c03.avi,27,PommelHorse
UCF50/Nunchucks/v_Nunchucks_g11_c03.avi,26,Nunchucks
UCF50/BaseballPitch/v_BaseballPitch_g20_c03.avi,4,BaseballPitch
UCF50/GolfSwing/v_GolfSwing_g10_c01.avi,21,GolfSwing
UCF50/SkateBoarding/v_SkateBoarding_g06_c03.avi,28,SkateBoarding
UCF50/TaiChi/v_TaiChi_g20_c02.avi,31,TaiChi
UCF50/Skiing/v_Skiing_g20_c04.avi,45,Skiing
UCF50/MilitaryParade/v_MilitaryParade_g24_c03.avi,3,MilitaryParade
UCF50/ThrowDiscus/v_ThrowDiscus_g09_c01.avi,10,ThrowDiscus
UCF50/Skijet/v_Skijet_g03_c01.avi,35,Skijet
UCF50/Drumming/v_Drumming_g10_c02.avi,33,Drumming
UCF50/CleanAndJerk/v_CleanAndJerk_g20_c04.avi,16,CleanAndJerk
UCF50/GolfSwing/v_GolfSwing_g16_c01.avi,21,GolfSwing
UCF50/VolleyballSpiking/v_VolleyballSpiking_g23_c03.avi,8,VolleyballSpiking
UCF50/PizzaTossing/v_PizzaTossing_g07_c02.avi,22,PizzaTossing
UCF50/Fencing/v_Fencing_g06_c01.avi,23,Fencing
UCF50/Diving/v_Diving_g21_c01.avi,32,Diving
UCF50/SalsaSpin/v_SalsaSpin_g14_c02.avi,11,SalsaSpin
UCF50/JumpRope/v_JumpRope_g09_c03.avi,48,JumpRope
UCF50/HighJump/v_HighJump_g19_c01.avi,49,HighJump
UCF50/Basketball/v_Basketball_g17_c02.avi,17,Basketball
UCF50/PushUps/v_PushUps_g18_c03.avi,43,PushUps
UCF50/Rowing/v_Rowing_g05_c02.avi,37,Rowing
UCF50/PullUps/v_Pullup_g16_c04.avi,47,PullUps
UCF50/BaseballPitch/v_BaseballPitch_g24_c02.avi,4,BaseballPitch
UCF50/PoleVault/v_PoleVault_g25_c02.avi,13,PoleVault
UCF50/WalkingWithDog/v_WalkingWithDog_g07_c03.avi,34,WalkingWithDog
UCF50/PullUps/v_Pullup_g27_c04.avi,47,PullUps
UCF50/PlayingPiano/v_PlayingPiano_g15_c04.avi,12,PlayingPiano
UCF50/GolfSwing/v_GolfSwing_g21_c06.avi,21,GolfSwing
UCF50/BreastStroke/v_BreastStroke_g09_c03.avi,40,BreastStroke
UCF50/HorseRace/v_HorseRace_g16_c03.avi,0,HorseRace
UCF50/GolfSwing/v_GolfSwing_g18_c06.avi,21,GolfSwing
UCF50/BenchPress/v_BenchPress_g17_c06.avi,6,BenchPress
UCF50/Nunchucks/v_Nunchucks_g16_c03.avi,26,Nunchucks
UCF50/HorseRiding/v_HorseRiding_g03_c01.avi,29,HorseRiding
UCF50/SoccerJuggling/v_SoccerJuggling_g14_c08.avi,2,SoccerJuggling
UCF50/PlayingGuitar/v_PlayingGuitar_g08_c03.avi,9,PlayingGuitar
UCF50/JavelinThrow/v_JavelinThrow_g18_c03.avi,42,JavelinThrow
UCF50/VolleyballSpiking/v_VolleyballSpiking_g19_c01.avi,8,VolleyballSpiking
UCF50/Mixing/v_Mixing_g16_c03.avi,14,Mixing
UCF50/Swing/v_Swing_g07_c08.avi,46,Swing
UCF50/JumpRope/v_JumpRope_g06_c01.avi,48,JumpRope
UCF50/Skijet/v_Skijet_g19_c03.avi,35,Skijet
UCF50/GolfSwing/v_GolfSwing_g18_c02.avi,21,GolfSwing
UCF50/Punch/v_Punch_g12_c04.avi,39,Punch
UCF50/WalkingWithDog/v_WalkingWithDog_g16_c04.avi,34,WalkingWithDog
UCF50/JumpingJack/v_JumpingJack_g06_c05.avi,19,JumpingJack
UCF50/PullUps/v_Pullup_g14_c03.avi,47,PullUps
UCF50/SalsaSpin/v_SalsaSpin_g16_c02.avi,11,SalsaSpin
UCF50/JugglingBalls/v_JugglingBalls_g03_c01.avi,5,JugglingBalls
UCF50/PullUps/v_Pullup_g15_c02.avi,47,PullUps
UCF50/Diving/v_Diving_g16_c05.avi,32,Diving
UCF50/Kayaking/v_Kayaking_g17_c01.avi,44,Kayaking
UCF50/JumpRope/v_JumpRope_g11_c07.avi,48,JumpRope
UCF50/JumpRope/v_JumpRope_g23_c02.avi,48,JumpRope
UCF50/HorseRiding/v_HorseRiding_g16_c04.avi,29,HorseRiding
UCF50/HorseRiding/v_HorseRiding_g25_c21.avi,29,HorseRiding
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g13_c02.avi,41,RockClimbingIndoor
UCF50/Diving/v_Diving_g22_c03.avi,32,Diving
UCF50/PlayingGuitar/v_PlayingGuitar_g03_c04.avi,9,PlayingGuitar
UCF50/Biking/v_Biking_g07_c04.avi,7,Biking
UCF50/CleanAndJerk/v_CleanAndJerk_g13_c01.avi,16,CleanAndJerk
UCF50/Rowing/v_Rowing_g11_c01.avi,37,Rowing
UCF50/SkateBoarding/v_SkateBoarding_g05_c01.avi,28,SkateBoarding
UCF50/JumpRope/v_JumpRope_g24_c03.avi,48,JumpRope
UCF50/Nunchucks/v_Nunchucks_g14_c02.avi,26,Nunchucks
UCF50/PoleVault/v_PoleVault_g09_c02.avi,13,PoleVault
UCF50/Kayaking/v_Kayaking_g18_c06.avi,44,Kayaking
UCF50/Mixing/v_Mixing_g20_c04.avi,14,Mixing
UCF50/WalkingWithDog/v_WalkingWithDog_g19_c02.avi,34,WalkingWithDog
UCF50/PlayingTabla/v_PlayingTabla_g23_c04.avi,38,PlayingTabla
UCF50/ThrowDiscus/v_ThrowDiscus_g10_c02.avi,10,ThrowDiscus
UCF50/BreastStroke/v_BreastStroke_g24_c02.avi,40,BreastStroke
UCF50/ThrowDiscus/v_ThrowDiscus_g11_c04.avi,10,ThrowDiscus
UCF50/SoccerJuggling/v_SoccerJuggling_g11_c03.avi,2,SoccerJuggling
UCF50/Billiards/v_Billards_g07_c02.avi,25,Billiards
UCF50/WalkingWithDog/v_WalkingWithDog_g05_c05.avi,34,WalkingWithDog
UCF50/Fencing/v_Fencing_g08_c04.avi,23,Fencing
UCF50/PlayingTabla/v_PlayingTabla_g16_c05.avi,38,PlayingTabla
UCF50/MilitaryParade/v_MilitaryParade_g10_c02.avi,3,MilitaryParade
UCF50/SoccerJuggling/v_SoccerJuggling_g08_c02.avi,2,SoccerJuggling
UCF50/YoYo/v_YoYo_g03_c06.avi,1,YoYo
UCF50/JumpRope/v_JumpRope_g12_c03.avi,48,JumpRope
UCF50/PizzaTossing/v_PizzaTossing_g21_c04.avi,22,PizzaTossing
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g10_c01.avi,41,RockClimbingIndoor
UCF50/SoccerJuggling/v_SoccerJuggling_g13_c02.avi,2,SoccerJuggling
UCF50/Biking/v_Biking_g16_c04.avi,7,Biking
UCF50/PoleVault/v_PoleVault_g03_c03.avi,13,PoleVault
UCF50/PlayingViolin/v_PlayingViolin_g22_c03.avi,15,PlayingViolin
UCF50/TaiChi/v_TaiChi_g13_c02.avi,31,TaiChi
UCF50/JavelinThrow/v_JavelinThrow_g12_c04.avi,42,JavelinThrow
UCF50/Skijet/v_Skijet_g05_c03.avi,35,Skijet
UCF50/Punch/v_Punch_g16_c07.avi,39,Punch
UCF50/Mixing/v_Mixing_g08_c03.avi,14,Mixing
UCF50/RopeClimbing/v_RopeClimbing_g10_c04.avi,20,RopeClimbing
UCF50/PlayingTabla/v_PlayingTabla_g12_c01.avi,38,PlayingTabla
UCF50/Diving/v_Diving_g06_c06.avi,32,Diving
UCF50/Nunchucks/v_Nunchucks_g09_c03.avi,26,Nunchucks
UCF50/PlayingViolin/v_PlayingViolin_g20_c01.avi,15,PlayingViolin
UCF50/ThrowDiscus/v_ThrowDiscus_g07_c03.avi,10,ThrowDiscus
UCF50/Nunchucks/v_Nunchucks_g23_c01.avi,26,Nunchucks
UCF50/PizzaTossing/v_PizzaTossing_g23_c02.avi,22,PizzaTossing
UCF50/PizzaTossing/v_PizzaTossing_g25_c01.avi,22,PizzaTossing
UCF50/PlayingPiano/v_PlayingPiano_g17_c02.avi,12,PlayingPiano
UCF50/GolfSwing/v_GolfSwing_g19_c02.avi,21,GolfSwing
UCF50/Mixing/v_Mixing_g20_c01.avi,14,Mixing
UCF50/Diving/v_Diving_g23_c01.avi,32,Diving
UCF50/Skijet/v_Skijet_g10_c01.avi,35,Skijet
UCF50/RopeClimbing/v_RopeClimbing_g17_c01.avi,20,RopeClimbing
UCF50/SkateBoarding/v_SkateBoarding_g14_c04.avi,28,SkateBoarding
UCF50/HorseRiding/v_HorseRiding_g03_c05.avi,29,HorseRiding
UCF50/HorseRiding/v_HorseRiding_g05_c07.avi,29,HorseRiding
UCF50/Nunchucks/v_Nunchucks_g22_c04.avi,26,Nunchucks
UCF50/BreastStroke/v_BreastStroke_g20_c03.avi,40,BreastStroke
UCF50/PommelHorse/v_PommelHorse_g05_c01.avi,27,PommelHorse
UCF50/SkateBoarding/v_SkateBoarding_g17_c04.avi,28,SkateBoarding
UCF50/PlayingTabla/v_PlayingTabla_g14_c02.avi,38,PlayingTabla
UCF50/ThrowDiscus/v_ThrowDiscus_g20_c03.avi,10,ThrowDiscus
UCF50/YoYo/v_YoYo_g21_c02.avi,1,YoYo
UCF50/CleanAndJerk/v_CleanAndJerk_g23_c03.avi,16,CleanAndJerk
UCF50/HighJump/v_HighJump_g09_c04.avi,49,HighJump
UCF50/PizzaTossing/v_PizzaTossing_g15_c04.avi,22,PizzaTossing
UCF50/BenchPress/v_BenchPress_g20_c06.avi,6,BenchPress
UCF50/GolfSwing/v_GolfSwing_g24_c01.avi,21,GolfSwing
UCF50/JugglingBalls/v_JugglingBalls_g23_c03.avi,5,JugglingBalls
UCF50/YoYo/v_YoYo_g24_c01.avi,1,YoYo
UCF50/Lunges/v_Lunges_g15_c04.avi,36,Lunges
UCF50/Basketball/v_Basketball_g21_c03.avi,17,Basketball
UCF50/Diving/v_Diving_g06_c07.avi,32,Diving
UCF50/Punch/v_Punch_g14_c03.avi,39,Punch
UCF50/SalsaSpin/v_SalsaSpin_g11_c04.avi,11,SalsaSpin
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g07_c06.avi,41,RockClimbingIndoor
UCF50/PommelHorse/v_PommelHorse_g16_c04.avi,27,PommelHorse
UCF50/TennisSwing/v_TennisSwing_g20_c05.avi,30,TennisSwing
UCF50/PlayingTabla/v_PlayingTabla_g26_c01.avi,38,PlayingTabla
UCF50/JumpRope/v_JumpRope_g17_c02.avi,48,JumpRope
UCF50/CleanAndJerk/v_CleanAndJerk_g11_c03.avi,16,CleanAndJerk
UCF50/Kayaking/v_Kayaking_g13_c04.avi,44,Kayaking
UCF50/JumpRope/v_JumpRope_g06_c03.avi,48,JumpRope
UCF50/Fencing/v_Fencing_g06_c04.avi,23,Fencing
UCF50/HorseRace/v_HorseRace_g22_c03.avi,0,HorseRace
UCF50/Skijet/v_Skijet_g22_c04.avi,35,Skijet
UCF50/PullUps/v_Pullup_g08_c02.avi,47,PullUps
UCF50/SkateBoarding/v_SkateBoarding_g12_c03.avi,28,SkateBoarding
UCF50/CleanAndJerk/v_CleanAndJerk_g15_c03.avi,16,CleanAndJerk
UCF50/Skijet/v_Skijet_g10_c03.avi,35,Skijet
UCF50/JumpRope/v_JumpRope_g24_c02.avi,48,JumpRope
UCF50/Fencing/v_Fencing_g14_c01.avi,23,Fencing
UCF50/HorseRace/v_HorseRace_g19_c05.avi,0,HorseRace
UCF50/GolfSwing/v_GolfSwing_g22_c02.avi,21,GolfSwing
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g20_c04.avi,41,RockClimbingIndoor
UCF50/SkateBoarding/v_SkateBoarding_g17_c02.avi,28,SkateBoarding
UCF50/VolleyballSpiking/v_VolleyballSpiking_g16_c03.avi,8,VolleyballSpiking
UCF50/Mixing/v_Mixing_g12_c02.avi,14,Mixing
UCF50/Drumming/v_Drumming_g14_c02.avi,33,Drumming
UCF50/SkateBoarding/v_SkateBoarding_g18_c06.avi,28,SkateBoarding
UCF50/Punch/v_Punch_g07_c02.avi,39,Punch
UCF50/Drumming/v_Drumming_g12_c03.avi,33,Drumming
UCF50/VolleyballSpiking/v_VolleyballSpiking_g09_c02.avi,8,VolleyballSpiking
UCF50/GolfSwing/v_GolfSwing_g10_c04.avi,21,GolfSwing
UCF50/HorseRace/v_HorseRace_g03_c02.avi,0,HorseRace
UCF50/BenchPress/v_BenchPress_g06_c04.avi,6,BenchPress
UCF50/JugglingBalls/v_JugglingBalls_g13_c02.avi,5,JugglingBalls
UCF50/Punch/v_Punch_g20_c02.avi,39,Punch
UCF50/ThrowDiscus/v_ThrowDiscus_g12_c01.avi,10,ThrowDiscus
UCF50/VolleyballSpiking/v_VolleyballSpiking_g17_c04.avi,8,VolleyballSpiking
UCF50/ThrowDiscus/v_ThrowDiscus_g13_c02.avi,10,ThrowDiscus
UCF50/JugglingBalls/v_JugglingBalls_g09_c03.avi,5,JugglingBalls
UCF50/Fencing/v_Fencing_g03_c02.avi,23,Fencing
UCF50/Swing/v_Swing_g12_c04.avi,46,Swing
UCF50/MilitaryParade/v_MilitaryParade_g21_c03.avi,3,MilitaryParade
UCF50/Nunchucks/v_Nunchucks_g11_c05.avi,26,Nunchucks
UCF50/YoYo/v_YoYo_g07_c02.avi,1,YoYo
UCF50/HorseRace/v_HorseRace_g20_c02.avi,0,HorseRace
UCF50/MilitaryParade/v_MilitaryParade_g15_c03.avi,3,MilitaryParade
UCF50/PommelHorse/v_PommelHorse_g13_c06.avi,27,PommelHorse
UCF50/TaiChi/v_TaiChi_g22_c04.avi,31,TaiChi
UCF50/HorseRiding/v_HorseRiding_g13_c03.avi,29,HorseRiding
UCF50/SalsaSpin/v_SalsaSpin_g05_c04.avi,11,SalsaSpin
UCF50/Kayaking/v_Kayaking_g11_c06.avi,44,Kayaking
UCF50/HorseRiding/v_HorseRiding_g25_c19.avi,29,HorseRiding
UCF50/PizzaTossing/v_PizzaTossing_g23_c07.avi,22,PizzaTossing
UCF50/Punch/v_Punch_g12_c02.avi,39,Punch
UCF50/Mixing/v_Mixing_g25_c03.avi,14,Mixing
UCF50/PizzaTossing/v_PizzaTossing_g13_c02.avi,22,PizzaTossing
UCF50/YoYo/v_YoYo_g03_c03.avi,1,YoYo
UCF50/RopeClimbing/v_RopeClimbing_g09_c03.avi,20,RopeClimbing
UCF50/JavelinThrow/v_JavelinThrow_g15_c06.avi,42,JavelinThrow
UCF50/Swing/v_Swing_g08_c04.avi,46,Swing
UCF50/YoYo/v_YoYo_g19_c05.avi,1,YoYo
UCF50/Nunchucks/v_Nunchucks_g27_c04.avi,26,Nunchucks
UCF50/PoleVault/v_PoleVault_g12_c02.avi,13,PoleVault
UCF50/Diving/v_Diving_g11_c05.avi,32,Diving
UCF50/Basketball/v_Basketball_g24_c01.avi,17,Basketball
UCF50/Punch/v_Punch_g22_c04.avi,39,Punch
UCF50/JumpingJack/v_JumpingJack_g15_c03.avi,19,JumpingJack
UCF50/PullUps/v_Pullup_g17_c03.avi,47,PullUps
UCF50/PoleVault/v_PoleVault_g25_c06.avi,13,PoleVault
UCF50/BenchPress/v_BenchPress_g03_c01.avi,6,BenchPress
UCF50/PizzaTossing/v_PizzaTossing_g24_c01.avi,22,PizzaTossing
UCF50/SalsaSpin/v_SalsaSpin_g22_c02.avi,11,SalsaSpin
UCF50/TennisSwing/v_TennisSwing_g06_c03.avi,30,TennisSwing
UCF50/PizzaTossing/v_PizzaTossing_g09_c01.avi,22,PizzaTossing
UCF50/Billiards/v_Billards_g06_c04.avi,25,Billiards
UCF50/TrampolineJumping/v_TrampolineJumping_g08_c01.avi,24,TrampolineJumping
UCF50/SalsaSpin/v_SalsaSpin_g20_c02.avi,11,SalsaSpin
UCF50/BenchPress/v_BenchPress_g16_c04.avi,6,BenchPress
UCF50/HulaHoop/v_HulaHoop_g21_c02.avi,18,HulaHoop
UCF50/YoYo/v_YoYo_g03_c05.avi,1,YoYo
UCF50/PullUps/v_Pullup_g21_c01.avi,47,PullUps
UCF50/BreastStroke/v_BreastStroke_g15_c04.avi,40,BreastStroke
UCF50/PizzaTossing/v_PizzaTossing_g10_c03.avi,22,PizzaTossing
UCF50/Drumming/v_Drumming_g12_c05.avi,33,Drumming
UCF50/PlayingPiano/v_PlayingPiano_g24_c02.avi,12,PlayingPiano
UCF50/Mixing/v_Mixing_g10_c02.avi,14,Mixing
UCF50/SkateBoarding/v_SkateBoarding_g24_c05.avi,28,SkateBoarding
UCF50/BaseballPitch/v_BaseballPitch_g15_c02.avi,4,BaseballPitch
UCF50/YoYo/v_YoYo_g19_c06.avi,1,YoYo
UCF50/JumpingJack/v_JumpingJack_g09_c01.avi,19,JumpingJack
UCF50/TennisSwing/v_TennisSwing_g18_c05.avi,30,TennisSwing
UCF50/YoYo/v_YoYo_g18_c01.avi,1,YoYo
UCF50/ThrowDiscus/v_ThrowDiscus_g23_c04.avi,10,ThrowDiscus
UCF50/PlayingViolin/v_PlayingViolin_g19_c02.avi,15,PlayingViolin
UCF50/Skijet/v_Skijet_g03_c02.avi,35,Skijet
UCF50/Billiards/v_Billards_g21_c04.avi,25,Billiards
UCF50/Drumming/v_Drumming_g03_c04.avi,33,Drumming
UCF50/Drumming/v_Drumming_g05_c04.avi,33,Drumming
UCF50/GolfSwing/v_GolfSwing_g18_c03.avi,21,GolfSwing
UCF50/TrampolineJumping/v_TrampolineJumping_g19_c01.avi,24,TrampolineJumping
UCF50/Punch/v_Punch_g07_c03.avi,39,Punch
UCF50/Drumming/v_Drumming_g22_c04.avi,33,Drumming
UCF50/Mixing/v_Mixing_g12_c08.avi,14,Mixing
UCF50/PizzaTossing/v_PizzaTossing_g18_c01.avi,22,PizzaTossing
UCF50/HighJump/v_HighJump_g14_c03.avi,49,HighJump
